C0000886	['FN', 'PM', 'PT', 'PT', 'SY', 'CN', 'LA', 'LPDN', 'LPN', 'MH', 'PN', 'PT', 'PTCS', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY']
C2265492	['MTH_PT', 'PT']
C2265493	['PT']
C2265494	['PT']
C2265579	['SY', 'PM', 'PEP', 'ET', 'PT']
C2265760	['PT']
C2265761	['PT']
C2265763	['PT']
C2265789	['PT']
C2265809	['PT']
C2265810	['PT']
C2265811	['PT']
C2265812	['PT']
C2266171	['MTH_ET', 'ET']
C2266172	['PN', 'SY', 'SY', 'SY', 'MTH_PT', 'PT']
C2266173	['MTH_ET', 'ET']
C2322608	['PT']
C2322638	['SY', 'PT']
C2322668	['PT']
C2322725	['PT']
C2322731	['PT']
C2322748	['SY', 'PT', 'SY', 'SY']
C2322766	['PT']
C2322780	['PT']
C2322797	['SY', 'PT']
C2322799	['PT']
C2322820	['PT']
C2322851	['PT']
C2322913	['PT']
C2322931	['PT']
C2322947	['SY', 'PT']
C2322965	['PT']
C2322966	['PT', 'PT', 'SY', 'SY']
C2322970	['PT']
C2322975	['PT']
C2322976	['SY', 'SY', 'PT', 'SY', 'PT']
C2322981	['PT']
C2323029	['PT', 'SY']
C2323033	['PT']
C2323094	['PT', 'SY']
C2323120	['PT']
C2323171	['PT', 'SY']
C2323184	['PT']
C2323211	['PT']
C2323215	['PT']
C2323273	['PT']
C2323330	['PT']
C2323350	['PT']
C2323357	['PT']
C2323361	['PT']
C2323406	['PT']
C2323438	['PT']
C2323448	['PT', 'SY']
C2323465	['PT']
C2323487	['PT']
C2323492	['SY', 'PT']
C2323499	['PT', 'SY']
C2323503	['SY', 'PT']
C2323550	['PT']
C2323568	['PT', 'SY']
C2323570	['PT']
C2323576	['PT']
C2323595	['PT']
C2323609	['PT']
C2323619	['SY', 'PT', 'SY']
C2323669	['PT']
C2323694	['PT']
C2323768	['PT']
C2323784	['PT']
C2323789	['PT', 'SY', 'SY']
C2323818	['PT']
C2323865	['PT']
C2323876	['PT']
C2323890	['PT']
C2323913	['PT']
C2323958	['SY', 'PT']
C2323969	['SY', 'PT']
C2323993	['PT']
C2324017	['PT']
C2324019	['PT']
C2324027	['PT']
C2324028	['PT']
C2324045	['PT']
C2324049	['PT']
C2324067	['PT']
C2324104	['PT']
C2324109	['PT']
C2324173	['PT']
C2324195	['PT']
C2324226	['PT']
C2324228	['PT']
C2324229	['PT']
C2324238	['PT']
C2324262	['PT']
C2324343	['PT']
C2324348	['PT']
C2324371	['PT']
C2324444	['SY', 'PT']
C2324456	['PT']
C2324468	['SY', 'SY', 'PT', 'PT', 'SY', 'SY', 'PN', 'PT']
C2324490	['SY', 'SY', 'SY', 'PT', 'SY']
C2324494	['PT']
C2324503	['PT']
C2324509	['SY', 'PN', 'PT', 'SY']
C2324522	['PT']
C2324544	['PT']
C2324611	['PT']
C2324612	['PT']
C2324622	['PT']
C2324639	['PT']
C2324642	['PT']
C2324685	['PT']
C2324751	['PT']
C2324780	['SY', 'PT']
C2324787	['PT']
C2324839	['SY', 'PT']
C2324852	['PT']
C2324874	['PT']
C2324876	['PT']
C2324937	['PT', 'SY']
C2324939	['PT']
C2324943	['SY', 'PT']
C2324975	['PT']
C2324979	['PT']
C2325022	['PT']
C2325029	['PT']
C2325047	['PT', 'SY']
C2325127	['PT']
C2325162	['PT']
C2325183	['PT']
C2325187	['PT']
C2325209	['SY', 'PT', 'SY']
C2325214	['SY', 'PT']
C2325226	['PT']
C2325279	['PT']
C2325311	['PT']
C2325312	['PT']
C2325342	['SY', 'PT']
C2325379	['PT']
C2325383	['PT']
C2325384	['PT']
C2325439	['PT']
C2325471	['SY', 'SY', 'PT', 'SY', 'PT']
C2325536	['PT']
C2325537	['PT']
C2325541	['PT']
C2325557	['PT']
C2325569	['SY', 'PT']
C2325587	['PT']
C2325592	['PT']
C2325623	['FN', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'PN', 'PT', 'SY', 'SY', 'PT', 'SY', 'SY']
C2325679	['PT', 'SY', 'SY']
C2325685	['PT']
C2325751	['PT']
C2325760	['PT']
C2325771	['PT']
C2325822	['PT']
C2325850	['PT']
C2325862	['PT']
C2325885	['PT']
C2325931	['PT']
C2325952	['PT']
C2325970	['PT']
C2325976	['PT']
C2326044	['PT']
C2326109	['SY', 'SY', 'PN', 'PT', 'SY', 'SY']
C2326112	['SY', 'PN', 'PT', 'SY', 'SY']
C2326115	['SY', 'SY', 'SY', 'PT']
C2326121	['PT']
C2326142	['PT']
C2326151	['PT']
C2326168	['PT']
C2326170	['PT']
C2326171	['SY', 'PT']
C2326176	['SY', 'SY', 'PT']
C2326184	['SY', 'PT']
C2326233	['PT']
C2326252	['PT']
C2326335	['PT']
C2326383	['PT']
C2326425	['PT']
C2326430	['PT', 'SY']
C2326432	['PT']
C2326530	['PT']
C2326580	['PT']
C2326594	['PT']
C2326607	['PT', 'SY', 'SY']
C2326623	['SY', 'SY', 'PT']
C2326632	['PT']
C2326633	['PT']
C2326655	['PT']
C2326658	['SY', 'SY', 'PT']
C2326729	['PT']
C2326742	['PT']
C2326743	['PT']
C2326745	['PT']
C2326764	['PT']
C2326796	['SY', 'PT']
C2326797	['PT']
C2326844	['PT']
C2326883	['PT']
C2326895	['PT']
C2326898	['PT']
C2326918	['PT']
C2326946	['PT']
C2326979	['PT']
C2326983	['PT']
C2327016	['SY', 'PT']
C2327035	['PT']
C2327049	['PT']
C2327051	['PT']
C2327073	['PT']
C2327104	['SY', 'PT']
C2327105	['SY', 'PT']
C2327144	['PT']
C2327153	['PT']
C2327156	['PT']
C2327166	['PT']
C2327175	['PT']
C2327177	['PT']
C2327311	['PT']
C2327375	['PT']
C2327436	['PT']
C2327451	['PT']
C2327465	['PT']
C2327499	['PT']
C2327527	['SY', 'PT']
C2327592	['PT']
C2327594	['PT']
C2327597	['SY', 'PT']
C2327620	['PT', 'SY']
C2327656	['PT']
C2327662	['PT']
C2327673	['PT']
C2327682	['PT', 'SY']
C2327719	['PT']
C2327729	['PT']
C2327737	['PT']
C2327792	['SY', 'PN', 'PT']
C2327814	['PT']
C2327837	['PT']
C2327855	['PT']
C2327878	['SY', 'PT']
C2327977	['PT', 'PT', 'SY', 'PT']
C2328027	['PT']
C2328051	['PT']
C2328068	['PT']
C2328082	['PT']
C2328084	['PT']
C2328087	['SY', 'PT']
C2328098	['PT']
C2328107	['PT']
C2328153	['PT']
C2328179	['PT']
C2328196	['SY', 'PT']
C2328210	['PT']
C2328249	['PT']
C2328276	['PT']
C2328286	['PT']
C2328288	['SY', 'SY', 'SY', 'PT']
C2328312	['PT']
C2328324	['PT']
C2328384	['PT']
C2328408	['PT']
C2328445	['PT']
C2328464	['PT']
C2328492	['PT', 'SY']
C2328498	['PT']
C2328507	['PT']
C2328524	['PT']
C2328544	['PT']
C2328553	['PT']
C2328606	['PT']
C2328623	['PT']
C2328628	['PT']
C2328642	['SY', 'PT']
C2328655	['PT']
C2328697	['SY', 'PT']
C2328733	['PT']
C2328771	['PT']
C2328773	['PT']
C2328803	['PT']
C2328822	['PT']
C2328847	['SY', 'PT']
C2328849	['PT']
C2328882	['PT']
C2328888	['PT']
C2328953	['PT']
C2328956	['SY', 'PT']
C2328960	['PT']
C2328961	['DN', 'SY', 'SY', 'PN', 'PT', 'FN', 'PT', 'PT', 'SY']
C2329007	['PT', 'SY']
C2329010	['PT']
C2329017	['PT']
C2329053	['PT']
C2329071	['PT']
C2329078	['PT']
C2329103	['PT']
C2329109	['PT']
C2329139	['PT']
C2329143	['PT']
C2329174	['PT']
C2329214	['PT']
C2329225	['PT']
C2329249	['PT']
C2329326	['PT', 'SY']
C2329330	['PT']
C2329360	['PT']
C2329366	['PT']
C2329382	['PT']
C2329408	['PT']
C2329496	['PT']
C2329553	['PT']
C2329620	['PT']
C2329629	['PT']
C2329701	['PT']
C2329740	['PT']
C2329756	['PT']
C2329763	['PT']
C2329779	['PT']
C2329800	['PT']
C2329862	['SY', 'PT']
C2329866	['PT']
C2329876	['PT']
C2329893	['PT']
C2329916	['PT']
C2329936	['PT']
C2329974	['PT']
C2329995	['PT']
C2330168	['PT']
C2330207	['PT']
C2330221	['PT']
C2330227	['PT']
C2330271	['PT']
C2330362	['PT']
C2330414	['PT']
C2330431	['PT']
C2330449	['PT']
C2330463	['PT']
C2330475	['PT']
C2330490	['PT']
C2330503	['PT']
C2330523	['PT']
C2330545	['PT']
C2330559	['PT']
C2330614	['PT']
C2330637	['PT']
C2330658	['PT']
C2330671	['PT']
C2330674	['SY', 'PT']
C2330686	['PT']
C2330695	['PT']
C2330705	['PT']
C2330741	['PT']
C2330748	['PT']
C2330797	['PT']
C2330808	['PT']
C2330822	['PT']
C2330872	['PT']
C2330894	['SY', 'PT']
C2330898	['PT']
C2330901	['PT']
C2330928	['PT']
C2330930	['PT']
C2330971	['PT']
C2330982	['SY', 'SY', 'ET', 'PT', 'PEP', 'PN']
C2331010	['SY', 'PT', 'SY', 'SY', 'SY']
C2331019	['SY', 'PT']
C2331083	['PT']
C2331102	['PT']
C2331109	['PT']
C2331112	['PT']
C2331166	['PT']
C2331170	['PT']
C2331178	['PT', 'SY']
C2331193	['SY', 'PT', 'SY']
C2331222	['SY', 'SY', 'PT']
C2331265	['PT', 'SY']
C2331271	['PT']
C2331294	['PT']
C2331341	['PT']
C2331428	['PT']
C2331467	['PT']
C2331488	['SY', 'PT']
C2331535	['PT']
C2331594	['PT']
C2331603	['PT']
C2331619	['PT']
C2331640	['SY', 'PT']
C2331651	['PM', 'PM', 'PM', 'PM', 'MH', 'ET', 'PT', 'PM', 'ET']
C2331667	['SY', 'SY', 'PT']
C2331699	['PT']
C2331711	['PT']
C2331714	['PT']
C2331717	['PT']
C2331721	['PT']
C2331834	['PT']
C2331888	['PT']
C2331938	['PT']
C2331945	['PT']
C2331946	['PT']
C2331953	['SY', 'PT']
C2331959	['SY', 'PT']
C2331996	['PT', 'SY']
C2332040	['PT']
C2332053	['PT']
C2332076	['PT']
C2332089	['PT']
C2332129	['PT']
C2332214	['PT']
C2332262	['PT']
C2332313	['SY', 'PT']
C2332329	['PT']
C2332360	['PT']
C2332365	['PT']
C2332398	['PT']
C2332419	['PT']
C2332462	['PT']
C2332521	['PT']
C2332530	['PT']
C2332550	['PT']
C2332557	['PT']
C2332560	['PT']
C2332614	['PT']
C2332615	['PT']
C2332698	['PT']
C2332708	['PT']
C2332713	['PT']
C2332815	['PT']
C2332839	['PT']
C2332843	['PT']
C2332867	['PT']
C2332876	['PT']
C2332907	['PT']
C2332954	['PT']
C2332971	['PT']
C2332975	['SY', 'PT']
C2332989	['PT']
C2332996	['PT', 'SY']
C2333001	['PT']
C2333007	['SY', 'PT']
C2333021	['PT']
C2333041	['PT']
C2333057	['PT']
C2333064	['PT']
C2333098	['SY', 'PT']
C2333121	['PT']
C2333134	['SY', 'PT', 'SY']
C2333238	['PT']
C2333239	['PT']
C2333240	['PT']
C2333323	['PT']
C2333349	['PT']
C2333350	['PM', 'PM', 'PT', 'PM', 'SY', 'PM', 'PM', 'PEP', 'SY']
C2333370	['PT']
C2333401	['PT']
C2333402	['SY', 'PT']
C2333427	['PT']
C2333447	['PT']
C2333471	['SY', 'SY', 'PT']
C2333499	['PT']
C2333515	['PT', 'SY', 'SY']
C2333538	['PT']
C2333553	['PT']
C2333589	['PT']
C2333606	['PT']
C2333623	['PT']
C2333628	['PT']
C2333635	['PT']
C2333719	['PT']
C2333726	['PT']
C2333830	['SY', 'PT']
C2333855	['SY', 'PT']
C2333886	['PT']
C2333889	['PN', 'PT']
C2333907	['PT']
C2333912	['PT']
C2333924	['PT']
C2333944	['PT']
C2333949	['PM', 'PT', 'MH', 'PM', 'PM']
C2333960	['PT']
C2334011	['SY', 'SY', 'PT']
C2334041	['PT']
C2334042	['PT']
C2334089	['PT']
C2334101	['SY', 'SY', 'SY', 'PT', 'SY']
C2334115	['SY', 'SY', 'SY', 'PT']
C2334159	['PT']
C2334198	['PT']
C2334214	['PT']
C2334269	['PT']
C2334307	['PT']
C2334311	['PT']
C2334323	['PT']
C2334336	['PT']
C2334347	['PT']
C2334370	['PT', 'SY']
C2334386	['PT']
C2334443	['PT']
C2334514	['PT']
C2334531	['PT']
C2334532	['PT']
C2334580	['PT']
C2334588	['PN', 'PT', 'SY', 'SY']
C2334601	['PT']
C2334654	['PT']
C2334670	['SY', 'PT']
C2334698	['PT']
C2334730	['PT']
C2334745	['PT']
C2334760	['SY', 'PT']
C2334767	['PT']
C2334842	['PT']
C2334931	['PT']
C2334993	['PT']
C2334994	['PT']
C2335005	['PT']
C2335026	['PT']
C2335029	['PT']
C2335035	['SY', 'SY', 'PT']
C2335066	['SY', 'PT']
C2335077	['PT']
C2335115	['SY', 'PT', 'SY']
C2335118	['PT']
C2335129	['PT']
C2335177	['PT']
C2335231	['PT', 'SY', 'SY']
C2335233	['PT']
C2335255	['PT']
C2335260	['PT']
C2335330	['SY', 'PT']
C2335377	['SY', 'PT']
C2335398	['PT']
C2335437	['PT']
C2335475	['PT']
C2335490	['SY', 'PT']
C2335500	['SY', 'PT']
C2335621	['PT', 'SY']
C2335622	['PT']
C2335623	['SY', 'SY', 'PT']
C2335624	['PT']
C2335653	['SY', 'PN', 'PT']
C2335654	['PT']
C2335673	['PT']
C2335679	['PT']
C2335684	['PT']
C2335688	['PT']
C2335706	['PT']
C2335776	['PT']
C2335794	['PT']
C2335813	['PT']
C2335850	['PT']
C2335910	['SY', 'PT']
C2335912	['PT']
C2335936	['PT']
C2335952	['PT']
C2335965	['SY', 'PT']
C2336048	['SY', 'PT']
C2336127	['PT']
C2336145	['PT']
C2336147	['PT']
C2336187	['SY', 'PT']
C2336229	['PT']
C2336252	['SY', 'PT']
C2336257	['PT']
C2336322	['PT']
C2336337	['PT']
C2336348	['PT']
C2336402	['PT']
C2336416	['PT']
C2336440	['PT']
C2336460	['PT']
C2336477	['PT']
C2336508	['PT']
C2336523	['SY', 'PT']
C2336578	['PT']
C2336592	['PT']
C2336600	['MTH_ET', 'ET', 'PT']
C2336626	['PT']
C2336632	['PT']
C2336634	['PT']
C2336695	['PT']
C2336699	['PT']
C2336716	['PT']
C2336721	['PT']
C2336790	['PT', 'SY']
C2336812	['PT']
C2336824	['PT']
C2336825	['PT']
C2336894	['PT']
C2336897	['SY', 'PT']
C2336898	['PT']
C2336920	['PT']
C2336924	['PT']
C2336931	['PT']
C2336937	['PT']
C2336943	['PT']
C2336974	['PT']
C2336981	['PT']
C2336989	['PT']
C2337030	['PT']
C2337098	['PT']
C2337142	['PT']
C2337177	['PT']
C2337181	['PT']
C2337207	['PN', 'PT']
C2337234	['PT']
C2337273	['PT']
C2337276	['PT']
C2337324	['PT', 'SY']
C2337350	['PT']
C2337375	['ET', 'MH', 'ET', 'PT', 'ET', 'PM', 'PM', 'PM', 'PM']
C2337416	['SY', 'PT']
C2337419	['PT']
C2337420	['PT']
C2337431	['PT']
C2337445	['PT']
C2337456	['PT']
C2337466	['PT']
C2337507	['PT']
C2337537	['PT', 'SY']
C2337543	['PT']
C2337702	['PT']
C2337730	['PT']
C2337734	['PT']
C2337780	['PT']
C2337790	['PT']
C2337812	['PT']
C2337836	['PT']
C2337863	['PT']
C2337882	['PT']
C2337923	['PT']
C2337930	['PT']
C2337989	['PT']
C2338003	['PT']
C2338017	['PT', 'SY', 'SY']
C2338116	['PT']
C2338142	['PT']
C2338158	['PT']
C2338221	['PT']
C2338232	['PT']
C2338254	['SY', 'PT']
C2338262	['PT']
C2338276	['PT']
C2338315	['PT']
C2338330	['PT']
C2338339	['PT']
C2338345	['PT']
C2338356	['PT']
C2338378	['PT']
C2338395	['PT']
C2338410	['PT', 'SY']
C2338436	['SY', 'SY', 'PT']
C2338438	['PT']
C2338473	['PT']
C2338487	['PT', 'SY']
C2338500	['PT']
C2338507	['SY', 'PT']
C2338514	['SY', 'SY', 'SY', 'PT']
C2338516	['PT']
C2338562	['PT']
C2338568	['PT']
C2338580	['SY', 'PT']
C2338585	['SY', 'PT']
C2338609	['PT']
C2338615	['PT']
C2338621	['PT']
C2338638	['PT']
C2338668	['PT']
C2338671	['PT']
C2338699	['PT']
C2338766	['PT']
C2338777	['SY', 'PT']
C2338778	['PT']
C2338783	['PT']
C2338846	['PT']
C2338858	['PT']
C2338868	['PT', 'SY']
C2338888	['PT']
C2338897	['PT']
C2338921	['PT']
C2338961	['PT']
C2338967	['PT']
C2338972	['PT']
C2338973	['PT']
C2338981	['PT']
C2338987	['PT']
C2339015	['PT']
C2339058	['PT']
C2339079	['PT']
C2339101	['PT']
C2339111	['PT']
C2339119	['PT']
C2339159	['PT']
C2339178	['PT']
C2339179	['PT']
C2339194	['PT']
C2339234	['PT']
C2339269	['PT']
C2339291	['PT']
C2339300	['PT']
C2339341	['PT']
C2339342	['SY', 'SY', 'PT']
C2339371	['SY', 'SY', 'SY', 'PT', 'SY']
C2339402	['PT']
C2339453	['PT']
C2339462	['PT']
C2339493	['PT']
C2339497	['PT']
C2339502	['PT']
C2339528	['PT']
C2339533	['PT', 'SY']
C2339561	['PT']
C2339599	['PT']
C2339635	['PT']
C2339657	['PT']
C2339679	['PT']
C2339724	['SY', 'PT']
C2339763	['PT']
C2339782	['PT']
C2339800	['PT']
C2339847	['PT']
C2339861	['SY', 'PT']
C2339863	['PT']
C2339921	['PT']
C2339944	['PT']
C2339952	['PT']
C2339961	['PT']
C2339970	['PT']
C2339990	['PM', 'PT', 'PM', 'PM', 'ET', 'PM', 'PEP', 'PM', 'PM', 'PM', 'ET']
C2339995	['PT']
C2340022	['SY', 'PT', 'SY']
C2340053	['PT']
C2340121	['PT']
C2340138	['SY', 'PM', 'SY', 'PM', 'PM', 'PT', 'PT', 'MH', 'PN', 'PM', 'PM']
C2340140	['PT']
C2340144	['PT']
C2340145	['PT']
C2340176	['PT']
C2340184	['PT']
C2340197	['SY', 'PT']
C2340262	['PT']
C2340275	['PT']
C2340284	['PT']
C2340307	['SY', 'PT']
C2340312	['PT']
C2340314	['PT']
C2340337	['PT']
C2340367	['PT']
C2340402	['SY', 'SY', 'PT', 'SY']
C2340419	['PT']
C2340471	['PT']
C2340500	['PT']
C2340517	['PT']
C2340531	['PT']
C2340535	['PT']
C2340574	['PT']
C2346445	['PN', 'PT']
C2346525	['PT']
C2346526	['PT']
C2346539	['PT']
C2346540	['PT']
C2346541	['PT']
C2346543	['PT']
C2346544	['PT']
C2346552	['PT']
C2346553	['PT']
C2346554	['PT']
C2346555	['PT']
C2346881	['DN', 'PT', 'PT', 'SY']
C2346885	['DN', 'PT', 'PT']
C2346933	['PT']
C2346934	['PT']
C2346935	['PT']
C2346937	['PT']
C2346938	['PT']
C2347257	['DN', 'LV', 'PT', 'PT']
C2347293	['LPN', 'LPDN', 'SY', 'PT']
C2347347	['PT', 'PT']
C2347368	['PT']
C2347433	['PT', 'PT', 'ACR']
C2348032	['PM', 'ACR', 'ET', 'PM', 'PM', 'DN', 'MH', 'PT', 'PT', 'PM', 'PM']
C2348033	['DN', 'PT', 'PT']
C2348359	['PT', 'DN', 'LV', 'PT']
C2348423	['PT', 'PT']
C2348928	['FBD', 'SY', 'PT']
C2349140	['LV', 'DN', 'PT', 'PT']
C2349164	['PT']
C2349679	['ET']
C2350052	['PM', 'PM', 'PM', 'PEP', 'PM', 'ET', 'PM', 'PM', 'PM', 'PM']
C2350150	['PM', 'PEP', 'PN']
C2350151	['PM', 'SY', 'CN', 'LPDN', 'LPN', 'PEP', 'PN']
C2350175	['PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'SY', 'SY', 'PM', 'PT', 'SY', 'PEP', 'PN', 'SY', 'PM', 'PT', 'PT', 'PM', 'SY', 'PM', 'SY', 'ET', 'SY', 'PM', 'ET', 'SY', 'PM', 'PM', 'PM', 'ET', 'PM', 'PM', 'ET', 'PM']
C2350243	['PM', 'PM', 'PM', 'PM', 'PM', 'ET', 'MH', 'PM', 'ET', 'PM', 'PM', 'ET', 'PM', 'PM']
C2350244	['PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'ET', 'PM', 'MH', 'PM', 'ET', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM']
C2350245	['PM', 'PM', 'PM', 'MH', 'ET', 'ET', 'PM', 'PM', 'PM', 'PM']
C2350246	['PM', 'PM', 'PM', 'PM', 'MH', 'PM', 'PM']
C2350247	['PM', 'PM', 'PM', 'PM', 'PEP', 'PM', 'PM']
C2350248	['ET', 'MH']
C2350249	['PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PEP', 'ET', 'PM']
C2350297	['PM', 'PM', 'ET', 'PM', 'MH', 'ET']
C2350307	['PM', 'PM', 'ET', 'PM', 'SY', 'MH', 'PN', 'SY', 'SY', 'PM', 'SY', 'SY', 'ET', 'SY', 'PM', 'PM', 'DN', 'PT', 'PM', 'PM', 'PM', 'PM', 'ET', 'PT', 'SY', 'PM', 'PM', 'PM', 'ET']
C2350308	['PM', 'PM', 'PM', 'PM', 'PEP', 'PM', 'PM']
C2350331	['PM', 'PM', 'PM', 'MH']
C2350332	['DN', 'PT', 'SY', 'MH', 'PT', 'SY']
C2350423	['PM', 'PM', 'ET', 'ET', 'MH', 'PT', 'ET', 'ET', 'SY']
C2350466	['PM', 'PM', 'PM', 'SY', 'PM', 'DN', 'ET', 'PT', 'MH', 'SY', 'ET', 'SY', 'ET', 'PM', 'PM']
C2350467	['PM', 'PM', 'ET', 'ET', 'ET', 'PM', 'PT', 'SY', 'PEP']
C2350468	['PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'ET', 'PEP']
C2350623	['PEP', 'PN']
C2350826	['PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PM', 'PEP', 'PM', 'ET']
C2350827	['PM', 'PM', 'PM', 'PEP', 'PM', 'ET', 'PM', 'PM', 'PM', 'PM']
C2350831	['PM', 'PM', 'PM', 'PM', 'PM', 'ET', 'PM', 'PEP', 'PM', 'ET']
C2355611	['PN', 'PT', 'SY', 'SY', 'PT', 'SY', 'SY']
C2359880	['LPDN', 'LPN']
C2359895	['LPDN', 'CN', 'LPN']
C2360256	['FN', 'PT', 'CN', 'LA', 'LPDN', 'LPN']
C2360310	['CN', 'LPDN', 'LPN']
C2360312	['CN', 'LPDN', 'LPN']
C2360583	['LPDN', 'LPN']
C2362002	['LPDN', 'LPN']
C2362006	['LPDN', 'LPN']
C2362027	['LPDN', 'LPN']
C2362047	['LPDN', 'LPN']
C2362084	['LPDN', 'LPN']
C2362091	['LPDN', 'LPN']
C2362797	['PN', 'PT']
C2363032	['PT', 'PT']
C2369073	['IN']
C2599203	['CN', 'LPDN', 'LPN']
C2599661	['LPDN', 'LPN']
C2599784	['LPDN', 'LPN']
C2599785	['LPDN', 'LPN']
C2599885	['PN', 'PTCS', 'LPDN', 'LPN']
C2599947	['LPDN', 'LPN']
C2603381	['PN', 'LPDN', 'LPN']
C2608015	['LPDN', 'CN', 'LPN', 'PN']
C2610218	['MTH_SY', 'SY', 'MTH_PT', 'PT']
C2610231	['MTH_PT', 'PT']
C2610337	['PT']
C2610479	['PT']
C2610534	['PT']
C2610535	['ET']
C2610536	['PT']
C2610566	['PT']
C2610567	['PT']
C2610630	['PT']
C2610631	['MTH_PT', 'PN', 'PT']
C2610632	['MTH_ET', 'ET']
C2610634	['MTH_PT', 'PT']
C2610635	['MTH_ET', 'ET']
C2610639	['MTH_ET', 'ET', 'MTH_ET', 'ET', 'MTH_ET', 'ET', 'MTH_ET', 'ET']
C2610641	['MTH_SY', 'SY', 'MTH_PT', 'PT']
C2610642	['MTH_ET', 'ET']
C2610643	['MTH_SY', 'SY', 'MTH_PT', 'PT']
C2610648	['MTH_PT', 'PT']
C2610649	['MTH_ET', 'ET']
C2610650	['MTH_PT', 'PT']
C2610651	['MTH_ET', 'ET']
C2610652	['MTH_PT', 'PT']
C2610653	['MTH_ET', 'ET']
C2610654	['MTH_PT', 'PT']
C2610655	['ET', 'MTH_ET']
C2610656	['MTH_ET', 'ET']
C2610657	['MTH_PT', 'PT']
C2610658	['ET', 'MTH_ET']
C2610659	['MTH_ET', 'ET']
C2610671	['ET', 'MTH_ET', 'MTH_ET', 'ET', 'MTH_PT', 'PT']
C2610672	['MTH_ET', 'ET']
C2610673	['ET', 'MTH_ET']
C2610674	['MTH_PT', 'PT']
C2610675	['ET', 'MTH_ET']
C2610676	['MTH_ET', 'ET']
C2610677	['MTH_PT', 'PT']
C2610678	['ET', 'MTH_ET']
C2610679	['MTH_ET', 'ET']
C2610680	['MTH_PT', 'PT']
C2610681	['ET', 'MTH_ET']
C2610682	['MTH_ET', 'ET']
C2610683	['MTH_PT', 'PT']
C2610684	['ET', 'MTH_ET']
C2610685	['MTH_ET', 'ET']
C2610686	['MTH_PT', 'PT']
C2610687	['ET', 'MTH_ET']
C2610688	['MTH_ET', 'ET']
C2610706	['MTH_PT', 'PT']
C2610707	['ET', 'MTH_ET']
C2610708	['MTH_ET', 'ET']
C2610709	['MTH_PT', 'PT']
C2610710	['ET', 'MTH_ET']
C2610711	['MTH_ET', 'ET']
C2610712	['MTH_PT', 'PT']
C2610713	['MTH_PT', 'PT']
C2610714	['ET', 'MTH_ET']
C2610715	['MTH_ET', 'ET']
C2610716	['MTH_PT', 'PT']
C2610723	['PT']
C2610736	['PT', 'SY']
C2610737	['ET']
C2610762	['MTH_PT', 'PT']
C2610763	['PT', 'SY']
C2610764	['PT', 'SY']
C2610765	['PT', 'SY']
C2610766	['PT', 'SY']
C2610767	['PT', 'SY']
C2610768	['PT', 'SY']
C2610769	['PT', 'SY']
C2610770	['PT', 'SY']
C2610832	['SY', 'MTH_PT', 'PT']
C2610844	['MTH_SY', 'SY', 'MTH_SY', 'SY', 'MTH_PT', 'PT', 'PN', 'SY']
C2610852	['MTH_PT', 'PT']
C2610864	['MTH_PT', 'PT']
C2610865	['MTH_SY', 'SY', 'MTH_PT', 'PT']
C2610866	['MTH_PT', 'PT']
C2610870	['MTH_PT', 'PT']
C2610942	['PT']
C2610943	['ET']
C2610951	['MTH_ET', 'ET']
C2610956	['PT']
C2610957	['MTH_PT', 'PT']
C2610980	['MTH_PT', 'PT']
C2610981	['MTH_PT', 'PT']
C2610982	['MTH_ET', 'ET']
C2611008	['MTH_PT', 'PT']
C2611009	['MTH_ET', 'ET']
C2611010	['MTH_ET', 'ET']
C2611011	['MTH_PT', 'PT', 'SY']
C2611012	['MTH_PT', 'PT']
C2611013	['MTH_PT', 'PT']
C2611038	['MTH_PT', 'PT']
C2611039	['MTH_PT', 'PT']
C2611040	['MTH_PT', 'PT']
C2611041	['MTH_ET', 'ET']
C2611042	['MTH_PT', 'PT', 'MTH_SY', 'SY']
C2611043	['MTH_ET', 'ET']
C2611069	['MTH_PT', 'PT']
C2611070	['MTH_PT', 'PT']
C2611072	['ET', 'MTH_ET', 'MTH_ET', 'ET', 'MTH_PT', 'PT']
C2611075	['ET', 'MTH_ET', 'MTH_ET', 'ET', 'MTH_PT', 'PT']
C2611077	['MTH_PT', 'PT']
C2611078	['MTH_ET', 'ET']
C2611092	['MTH_SY', 'SY', 'MTH_PT', 'PT']
C2611129	['SY', 'PT', 'SY']
C2611130	['SY', 'PT', 'SY']
C2611133	['MTH_PT', 'PT']
C2611134	['MTH_PT', 'PT', 'MTH_SY', 'SY']
C2611135	['ET', 'MTH_ET']
C2611136	['MTH_PT', 'PT', 'MTH_SY', 'SY']
C2611137	['ET', 'MTH_ET']
C2611138	['MTH_PT', 'PT', 'MTH_SY', 'SY']
C2611139	['ET', 'MTH_ET']
C2611141	['MTH_SY', 'SY', 'PT', 'MTH_PT', 'MTH_SY', 'SY']
